uid,area,outages,customers,percent_out,dt_stamp
Caroline2024-09-12T07:00:35,Caroline,0,16256,0.000,09/12/2024 07:00:35 AM
Carroll2024-09-12T07:00:35,Carroll,4,76118,0.005,09/12/2024 07:00:35 AM
Cecil2024-09-12T07:00:35,Cecil,0,50216,0.000,09/12/2024 07:00:35 AM
Charles2024-09-12T07:00:35,Charles,0,72507,0.000,09/12/2024 07:00:35 AM
Dorchester2024-09-12T07:00:35,Dorchester,0,19960,0.000,09/12/2024 07:00:35 AM
Frederick2024-09-12T07:00:35,Frederick,1,116871,0.001,09/12/2024 07:00:35 AM
Garrett2024-09-12T07:00:35,Garrett,1,20396,0.005,09/12/2024 07:00:35 AM
Harford2024-09-12T07:00:35,Harford,4,114336,0.003,09/12/2024 07:00:35 AM
Howard2024-09-12T07:00:35,Howard,0,138125,0.000,09/12/2024 07:00:35 AM
Kent2024-09-12T07:00:35,Kent,0,12354,0.000,09/12/2024 07:00:35 AM
Montgomery2024-09-12T07:00:35,Montgomery,94,381552,0.025,09/12/2024 07:00:35 AM
Prince_George's2024-09-12T07:00:35,Prince George's,4,351050,0.001,09/12/2024 07:00:35 AM
Queen_Anne's2024-09-12T07:00:35,Queen Anne's,0,27723,0.000,09/12/2024 07:00:35 AM
Somerset2024-09-12T07:00:35,Somerset,0,11352,0.000,09/12/2024 07:00:35 AM
St._Mary's2024-09-12T07:00:35,St. Mary's,6,56353,0.011,09/12/2024 07:00:35 AM
Talbot2024-09-12T07:00:35,Talbot,0,23720,0.000,09/12/2024 07:00:35 AM
Washington2024-09-12T07:00:35,Washington,0,54026,0.000,09/12/2024 07:00:35 AM
Wicomico2024-09-12T07:00:35,Wicomico,0,50299,0.000,09/12/2024 07:00:35 AM
Worcester2024-09-12T07:00:35,Worcester,0,59102,0.000,09/12/2024 07:00:35 AM
Allegany2024-09-12T07:02:12,Allegany,0,37206,0.000,09/12/2024 07:02:12 AM
Anne_Arundel2024-09-12T07:02:12,Anne Arundel,6,260562,0.002,09/12/2024 07:02:12 AM
Baltimore2024-09-12T07:02:12,Baltimore,4,372943,0.001,09/12/2024 07:02:12 AM
Baltimore_City2024-09-12T07:02:12,Baltimore City,7,280266,0.002,09/12/2024 07:02:12 AM
Calvert2024-09-12T07:02:12,Calvert,0,41923,0.000,09/12/2024 07:02:12 AM
Caroline2024-09-12T07:02:12,Caroline,0,16256,0.000,09/12/2024 07:02:12 AM
Carroll2024-09-12T07:02:12,Carroll,4,76118,0.005,09/12/2024 07:02:12 AM
Cecil2024-09-12T07:02:12,Cecil,0,50216,0.000,09/12/2024 07:02:12 AM
Charles2024-09-12T07:02:12,Charles,0,72507,0.000,09/12/2024 07:02:12 AM
Dorchester2024-09-12T07:02:12,Dorchester,0,19960,0.000,09/12/2024 07:02:12 AM
Frederick2024-09-12T07:02:12,Frederick,1,116871,0.001,09/12/2024 07:02:12 AM
Garrett2024-09-12T07:02:12,Garrett,1,20396,0.005,09/12/2024 07:02:12 AM
Harford2024-09-12T07:02:12,Harford,4,114336,0.003,09/12/2024 07:02:12 AM
Howard2024-09-12T07:02:12,Howard,0,138125,0.000,09/12/2024 07:02:12 AM
Kent2024-09-12T07:02:12,Kent,0,12354,0.000,09/12/2024 07:02:12 AM
Montgomery2024-09-12T07:02:12,Montgomery,94,381552,0.025,09/12/2024 07:02:12 AM
Prince_George's2024-09-12T07:02:12,Prince George's,4,351050,0.001,09/12/2024 07:02:12 AM
Queen_Anne's2024-09-12T07:02:12,Queen Anne's,0,27723,0.000,09/12/2024 07:02:12 AM
Somerset2024-09-12T07:02:12,Somerset,0,11352,0.000,09/12/2024 07:02:12 AM
St._Mary's2024-09-12T07:02:12,St. Mary's,6,56353,0.011,09/12/2024 07:02:12 AM
Talbot2024-09-12T07:02:12,Talbot,0,23720,0.000,09/12/2024 07:02:12 AM
Washington2024-09-12T07:02:12,Washington,0,54026,0.000,09/12/2024 07:02:12 AM
Wicomico2024-09-12T07:02:12,Wicomico,0,50299,0.000,09/12/2024 07:02:12 AM
Worcester2024-09-12T07:02:12,Worcester,0,59102,0.000,09/12/2024 07:02:12 AM
Allegany2024-09-12T07:15:34,Allegany,0,37206,0.000,09/12/2024 07:15:34 AM
Anne_Arundel2024-09-12T07:15:34,Anne Arundel,6,260562,0.002,09/12/2024 07:15:34 AM
Baltimore2024-09-12T07:15:34,Baltimore,4,372943,0.001,09/12/2024 07:15:34 AM
Baltimore_City2024-09-12T07:15:34,Baltimore City,7,280266,0.002,09/12/2024 07:15:34 AM
Calvert2024-09-12T07:15:34,Calvert,0,41923,0.000,09/12/2024 07:15:34 AM
Caroline2024-09-12T07:15:34,Caroline,0,16256,0.000,09/12/2024 07:15:34 AM
Carroll2024-09-12T07:15:34,Carroll,4,76118,0.005,09/12/2024 07:15:34 AM
Cecil2024-09-12T07:15:34,Cecil,0,50216,0.000,09/12/2024 07:15:34 AM
Charles2024-09-12T07:15:34,Charles,0,72507,0.000,09/12/2024 07:15:34 AM
Dorchester2024-09-12T07:15:34,Dorchester,0,19960,0.000,09/12/2024 07:15:34 AM
Frederick2024-09-12T07:15:34,Frederick,1,116871,0.001,09/12/2024 07:15:34 AM
Garrett2024-09-12T07:15:34,Garrett,1,20396,0.005,09/12/2024 07:15:34 AM
Harford2024-09-12T07:15:34,Harford,0,114336,0.000,09/12/2024 07:15:34 AM
Howard2024-09-12T07:15:34,Howard,0,138125,0.000,09/12/2024 07:15:34 AM
Kent2024-09-12T07:15:34,Kent,0,12354,0.000,09/12/2024 07:15:34 AM
Montgomery2024-09-12T07:15:34,Montgomery,114,381552,0.030,09/12/2024 07:15:34 AM
Prince_George's2024-09-12T07:15:34,Prince George's,4,351050,0.001,09/12/2024 07:15:34 AM
Queen_Anne's2024-09-12T07:15:34,Queen Anne's,0,27723,0.000,09/12/2024 07:15:34 AM
Somerset2024-09-12T07:15:34,Somerset,0,11352,0.000,09/12/2024 07:15:34 AM
St._Mary's2024-09-12T07:15:34,St. Mary's,6,56353,0.011,09/12/2024 07:15:34 AM
Talbot2024-09-12T07:15:34,Talbot,0,23720,0.000,09/12/2024 07:15:34 AM
Washington2024-09-12T07:15:34,Washington,0,54026,0.000,09/12/2024 07:15:34 AM
Wicomico2024-09-12T07:15:34,Wicomico,0,50299,0.000,09/12/2024 07:15:34 AM
Worcester2024-09-12T07:15:34,Worcester,0,59102,0.000,09/12/2024 07:15:34 AM
Allegany2024-09-12T07:16:52,Allegany,0,37206,0.000,09/12/2024 07:16:52 AM
Anne_Arundel2024-09-12T07:16:52,Anne Arundel,6,260562,0.002,09/12/2024 07:16:52 AM
Baltimore2024-09-12T07:16:52,Baltimore,4,372943,0.001,09/12/2024 07:16:52 AM
Baltimore_City2024-09-12T07:16:52,Baltimore City,7,280266,0.002,09/12/2024 07:16:52 AM
Calvert2024-09-12T07:16:52,Calvert,0,41923,0.000,09/12/2024 07:16:52 AM
Caroline2024-09-12T07:16:52,Caroline,0,16256,0.000,09/12/2024 07:16:52 AM
Carroll2024-09-12T07:16:52,Carroll,4,76118,0.005,09/12/2024 07:16:52 AM
Cecil2024-09-12T07:16:52,Cecil,0,50216,0.000,09/12/2024 07:16:52 AM
Charles2024-09-12T07:16:52,Charles,0,72507,0.000,09/12/2024 07:16:52 AM
Dorchester2024-09-12T07:16:52,Dorchester,0,19960,0.000,09/12/2024 07:16:52 AM
Frederick2024-09-12T07:16:52,Frederick,1,116871,0.001,09/12/2024 07:16:52 AM
Garrett2024-09-12T07:16:52,Garrett,1,20396,0.005,09/12/2024 07:16:52 AM
Harford2024-09-12T07:16:52,Harford,0,114336,0.000,09/12/2024 07:16:52 AM
Howard2024-09-12T07:16:52,Howard,0,138125,0.000,09/12/2024 07:16:52 AM
Kent2024-09-12T07:16:52,Kent,0,12354,0.000,09/12/2024 07:16:52 AM
Montgomery2024-09-12T07:16:52,Montgomery,114,381552,0.030,09/12/2024 07:16:52 AM
Prince_George's2024-09-12T07:16:52,Prince George's,4,351050,0.001,09/12/2024 07:16:52 AM
Queen_Anne's2024-09-12T07:16:52,Queen Anne's,0,27723,0.000,09/12/2024 07:16:52 AM
Somerset2024-09-12T07:16:52,Somerset,0,11352,0.000,09/12/2024 07:16:52 AM
St._Mary's2024-09-12T07:16:52,St. Mary's,6,56353,0.011,09/12/2024 07:16:52 AM
Talbot2024-09-12T07:16:52,Talbot,0,23720,0.000,09/12/2024 07:16:52 AM
Washington2024-09-12T07:16:52,Washington,0,54026,0.000,09/12/2024 07:16:52 AM
Wicomico2024-09-12T07:16:52,Wicomico,0,50299,0.000,09/12/2024 07:16:52 AM
Worcester2024-09-12T07:16:52,Worcester,0,59102,0.000,09/12/2024 07:16:52 AM
Allegany2024-09-12T07:30:34,Allegany,0,37206,0.000,09/12/2024 07:30:34 AM
Anne_Arundel2024-09-12T07:30:34,Anne Arundel,6,260562,0.002,09/12/2024 07:30:34 AM
Baltimore2024-09-12T07:30:34,Baltimore,4,372943,0.001,09/12/2024 07:30:34 AM
Baltimore_City2024-09-12T07:30:34,Baltimore City,7,280266,0.002,09/12/2024 07:30:34 AM
Calvert2024-09-12T07:30:34,Calvert,0,41923,0.000,09/12/2024 07:30:34 AM
Caroline2024-09-12T07:30:34,Caroline,0,16256,0.000,09/12/2024 07:30:34 AM
Carroll2024-09-12T07:30:34,Carroll,4,76118,0.005,09/12/2024 07:30:34 AM
Cecil2024-09-12T07:30:34,Cecil,0,50216,0.000,09/12/2024 07:30:34 AM
Charles2024-09-12T07:30:34,Charles,0,72507,0.000,09/12/2024 07:30:34 AM
Dorchester2024-09-12T07:30:34,Dorchester,0,19960,0.000,09/12/2024 07:30:34 AM
Frederick2024-09-12T07:30:34,Frederick,1,116871,0.001,09/12/2024 07:30:34 AM
Garrett2024-09-12T07:30:34,Garrett,1,20396,0.005,09/12/2024 07:30:34 AM
Harford2024-09-12T07:30:34,Harford,0,114336,0.000,09/12/2024 07:30:34 AM
Howard2024-09-12T07:30:34,Howard,0,138125,0.000,09/12/2024 07:30:34 AM
Kent2024-09-12T07:30:34,Kent,0,12354,0.000,09/12/2024 07:30:34 AM
Montgomery2024-09-12T07:30:34,Montgomery,113,381552,0.030,09/12/2024 07:30:34 AM
Prince_George's2024-09-12T07:30:34,Prince George's,4,351050,0.001,09/12/2024 07:30:34 AM
Queen_Anne's2024-09-12T07:30:34,Queen Anne's,0,27723,0.000,09/12/2024 07:30:34 AM
Somerset2024-09-12T07:30:34,Somerset,0,11352,0.000,09/12/2024 07:30:34 AM
St._Mary's2024-09-12T07:30:34,St. Mary's,6,56353,0.011,09/12/2024 07:30:34 AM
Talbot2024-09-12T07:30:34,Talbot,0,23720,0.000,09/12/2024 07:30:34 AM
Washington2024-09-12T07:30:34,Washington,0,54026,0.000,09/12/2024 07:30:34 AM
Wicomico2024-09-12T07:30:34,Wicomico,0,50299,0.000,09/12/2024 07:30:34 AM
Worcester2024-09-12T07:30:34,Worcester,0,59102,0.000,09/12/2024 07:30:34 AM
Allegany2024-09-12T07:31:57,Allegany,0,37206,0.000,09/12/2024 07:31:57 AM
Anne_Arundel2024-09-12T07:31:57,Anne Arundel,6,260562,0.002,09/12/2024 07:31:57 AM
Baltimore2024-09-12T07:31:57,Baltimore,4,372943,0.001,09/12/2024 07:31:57 AM
Baltimore_City2024-09-12T07:31:57,Baltimore City,7,280266,0.002,09/12/2024 07:31:57 AM
Calvert2024-09-12T07:31:57,Calvert,0,41923,0.000,09/12/2024 07:31:57 AM
Caroline2024-09-12T07:31:57,Caroline,0,16256,0.000,09/12/2024 07:31:57 AM
Carroll2024-09-12T07:31:57,Carroll,4,76118,0.005,09/12/2024 07:31:57 AM
Cecil2024-09-12T07:31:57,Cecil,0,50216,0.000,09/12/2024 07:31:57 AM
Charles2024-09-12T07:31:57,Charles,0,72507,0.000,09/12/2024 07:31:57 AM
Dorchester2024-09-12T07:31:57,Dorchester,0,19960,0.000,09/12/2024 07:31:57 AM
Frederick2024-09-12T07:31:57,Frederick,1,116871,0.001,09/12/2024 07:31:57 AM
Garrett2024-09-12T07:31:57,Garrett,1,20396,0.005,09/12/2024 07:31:57 AM
Harford2024-09-12T07:31:57,Harford,0,114336,0.000,09/12/2024 07:31:57 AM
Howard2024-09-12T07:31:57,Howard,0,138125,0.000,09/12/2024 07:31:57 AM
Kent2024-09-12T07:31:57,Kent,0,12354,0.000,09/12/2024 07:31:57 AM
Montgomery2024-09-12T07:31:57,Montgomery,113,381552,0.030,09/12/2024 07:31:57 AM
Prince_George's2024-09-12T07:31:57,Prince George's,4,351050,0.001,09/12/2024 07:31:57 AM
Queen_Anne's2024-09-12T07:31:57,Queen Anne's,0,27723,0.000,09/12/2024 07:31:57 AM
Somerset2024-09-12T07:31:57,Somerset,0,11352,0.000,09/12/2024 07:31:57 AM
St._Mary's2024-09-12T07:31:57,St. Mary's,6,56353,0.011,09/12/2024 07:31:57 AM
Talbot2024-09-12T07:31:57,Talbot,0,23720,0.000,09/12/2024 07:31:57 AM
Washington2024-09-12T07:31:57,Washington,0,54026,0.000,09/12/2024 07:31:57 AM
Wicomico2024-09-12T07:31:57,Wicomico,0,50299,0.000,09/12/2024 07:31:57 AM
Worcester2024-09-12T07:31:57,Worcester,0,59102,0.000,09/12/2024 07:31:57 AM
Allegany2024-09-12T07:45:35,Allegany,0,37206,0.000,09/12/2024 07:45:35 AM
Anne_Arundel2024-09-12T07:45:35,Anne Arundel,6,260562,0.002,09/12/2024 07:45:35 AM
Baltimore2024-09-12T07:45:35,Baltimore,4,372943,0.001,09/12/2024 07:45:35 AM
Baltimore_City2024-09-12T07:45:35,Baltimore City,8,280266,0.003,09/12/2024 07:45:35 AM
Calvert2024-09-12T07:45:35,Calvert,0,41923,0.000,09/12/2024 07:45:35 AM
Caroline2024-09-12T07:45:35,Caroline,0,16256,0.000,09/12/2024 07:45:35 AM
Carroll2024-09-12T07:45:35,Carroll,4,76118,0.005,09/12/2024 07:45:35 AM
Cecil2024-09-12T07:45:35,Cecil,0,50216,0.000,09/12/2024 07:45:35 AM
Charles2024-09-12T07:45:35,Charles,0,72507,0.000,09/12/2024 07:45:35 AM
Dorchester2024-09-12T07:45:35,Dorchester,0,19960,0.000,09/12/2024 07:45:35 AM
Frederick2024-09-12T07:45:35,Frederick,1,116871,0.001,09/12/2024 07:45:35 AM
Garrett2024-09-12T07:45:35,Garrett,1,20396,0.005,09/12/2024 07:45:35 AM
Harford2024-09-12T07:45:35,Harford,0,114336,0.000,09/12/2024 07:45:35 AM
Howard2024-09-12T07:45:35,Howard,0,138125,0.000,09/12/2024 07:45:35 AM
Kent2024-09-12T07:45:35,Kent,0,12354,0.000,09/12/2024 07:45:35 AM
Montgomery2024-09-12T07:45:35,Montgomery,115,381552,0.030,09/12/2024 07:45:35 AM
Prince_George's2024-09-12T07:45:35,Prince George's,4,351050,0.001,09/12/2024 07:45:35 AM
Queen_Anne's2024-09-12T07:45:35,Queen Anne's,0,27723,0.000,09/12/2024 07:45:35 AM
Somerset2024-09-12T07:45:35,Somerset,0,11352,0.000,09/12/2024 07:45:35 AM
St._Mary's2024-09-12T07:45:35,St. Mary's,6,56353,0.011,09/12/2024 07:45:35 AM
Talbot2024-09-12T07:45:35,Talbot,0,23720,0.000,09/12/2024 07:45:35 AM
Washington2024-09-12T07:45:35,Washington,0,54026,0.000,09/12/2024 07:45:35 AM
Wicomico2024-09-12T07:45:35,Wicomico,0,50299,0.000,09/12/2024 07:45:35 AM
Worcester2024-09-12T07:45:35,Worcester,0,59102,0.000,09/12/2024 07:45:35 AM
Allegany2024-09-12T07:46:49,Allegany,0,37206,0.000,09/12/2024 07:46:49 AM
Anne_Arundel2024-09-12T07:46:49,Anne Arundel,6,260562,0.002,09/12/2024 07:46:49 AM
Baltimore2024-09-12T07:46:49,Baltimore,4,372943,0.001,09/12/2024 07:46:49 AM
Baltimore_City2024-09-12T07:46:49,Baltimore City,8,280266,0.003,09/12/2024 07:46:49 AM
Calvert2024-09-12T07:46:49,Calvert,0,41923,0.000,09/12/2024 07:46:49 AM
Caroline2024-09-12T07:46:49,Caroline,0,16256,0.000,09/12/2024 07:46:49 AM
Carroll2024-09-12T07:46:49,Carroll,4,76118,0.005,09/12/2024 07:46:49 AM
Cecil2024-09-12T07:46:49,Cecil,0,50216,0.000,09/12/2024 07:46:49 AM
Charles2024-09-12T07:46:49,Charles,0,72507,0.000,09/12/2024 07:46:49 AM
Dorchester2024-09-12T07:46:49,Dorchester,0,19960,0.000,09/12/2024 07:46:49 AM
Frederick2024-09-12T07:46:49,Frederick,1,116871,0.001,09/12/2024 07:46:49 AM
Garrett2024-09-12T07:46:49,Garrett,1,20396,0.005,09/12/2024 07:46:49 AM
Harford2024-09-12T07:46:49,Harford,0,114336,0.000,09/12/2024 07:46:49 AM
Howard2024-09-12T07:46:49,Howard,0,138125,0.000,09/12/2024 07:46:49 AM
Kent2024-09-12T07:46:49,Kent,0,12354,0.000,09/12/2024 07:46:49 AM
Montgomery2024-09-12T07:46:49,Montgomery,115,381552,0.030,09/12/2024 07:46:49 AM
Prince_George's2024-09-12T07:46:49,Prince George's,4,351050,0.001,09/12/2024 07:46:49 AM
Queen_Anne's2024-09-12T07:46:49,Queen Anne's,0,27723,0.000,09/12/2024 07:46:49 AM
Somerset2024-09-12T07:46:49,Somerset,0,11352,0.000,09/12/2024 07:46:49 AM
St._Mary's2024-09-12T07:46:49,St. Mary's,6,56353,0.011,09/12/2024 07:46:49 AM
Talbot2024-09-12T07:46:49,Talbot,0,23720,0.000,09/12/2024 07:46:49 AM
Washington2024-09-12T07:46:49,Washington,0,54026,0.000,09/12/2024 07:46:49 AM
Wicomico2024-09-12T07:46:49,Wicomico,0,50299,0.000,09/12/2024 07:46:49 AM
Worcester2024-09-12T07:46:49,Worcester,0,59102,0.000,09/12/2024 07:46:49 AM
Allegany2024-09-12T08:00:37,Allegany,0,37206,0.000,09/12/2024 08:00:37 AM
Anne_Arundel2024-09-12T08:00:37,Anne Arundel,6,260562,0.002,09/12/2024 08:00:37 AM
Baltimore2024-09-12T08:00:37,Baltimore,4,372943,0.001,09/12/2024 08:00:37 AM
Baltimore_City2024-09-12T08:00:37,Baltimore City,8,280266,0.003,09/12/2024 08:00:37 AM
Calvert2024-09-12T08:00:37,Calvert,0,41923,0.000,09/12/2024 08:00:37 AM
Caroline2024-09-12T08:00:37,Caroline,0,16256,0.000,09/12/2024 08:00:37 AM
Carroll2024-09-12T08:00:37,Carroll,4,76118,0.005,09/12/2024 08:00:37 AM
Cecil2024-09-12T08:00:37,Cecil,4,50216,0.008,09/12/2024 08:00:37 AM
Charles2024-09-12T08:00:37,Charles,0,72507,0.000,09/12/2024 08:00:37 AM
Dorchester2024-09-12T08:00:37,Dorchester,4,19960,0.020,09/12/2024 08:00:37 AM
Frederick2024-09-12T08:00:37,Frederick,1,116871,0.001,09/12/2024 08:00:37 AM
Garrett2024-09-12T08:00:37,Garrett,1,20396,0.005,09/12/2024 08:00:37 AM
Harford2024-09-12T08:00:37,Harford,0,114336,0.000,09/12/2024 08:00:37 AM
Howard2024-09-12T08:00:37,Howard,0,138125,0.000,09/12/2024 08:00:37 AM
Kent2024-09-12T08:00:37,Kent,0,12354,0.000,09/12/2024 08:00:37 AM
Montgomery2024-09-12T08:00:37,Montgomery,114,381552,0.030,09/12/2024 08:00:37 AM
Prince_George's2024-09-12T08:00:37,Prince George's,4,351050,0.001,09/12/2024 08:00:37 AM
Queen_Anne's2024-09-12T08:00:37,Queen Anne's,0,27723,0.000,09/12/2024 08:00:37 AM
Somerset2024-09-12T08:00:37,Somerset,0,11352,0.000,09/12/2024 08:00:37 AM
St._Mary's2024-09-12T08:00:37,St. Mary's,6,56353,0.011,09/12/2024 08:00:37 AM
Talbot2024-09-12T08:00:37,Talbot,0,23720,0.000,09/12/2024 08:00:37 AM
Washington2024-09-12T08:00:37,Washington,0,54026,0.000,09/12/2024 08:00:37 AM
Wicomico2024-09-12T08:00:37,Wicomico,0,50299,0.000,09/12/2024 08:00:37 AM
Worcester2024-09-12T08:00:37,Worcester,1,59102,0.002,09/12/2024 08:00:37 AM
Allegany2024-09-12T08:02:36,Allegany,0,37206,0.000,09/12/2024 08:02:36 AM
Anne_Arundel2024-09-12T08:02:36,Anne Arundel,6,260562,0.002,09/12/2024 08:02:36 AM
Baltimore2024-09-12T08:02:36,Baltimore,4,372943,0.001,09/12/2024 08:02:36 AM
Baltimore_City2024-09-12T08:02:36,Baltimore City,8,280266,0.003,09/12/2024 08:02:36 AM
Calvert2024-09-12T08:02:36,Calvert,0,41923,0.000,09/12/2024 08:02:36 AM
Caroline2024-09-12T08:02:36,Caroline,0,16256,0.000,09/12/2024 08:02:36 AM
Carroll2024-09-12T08:02:36,Carroll,4,76118,0.005,09/12/2024 08:02:36 AM
Cecil2024-09-12T08:02:36,Cecil,4,50216,0.008,09/12/2024 08:02:36 AM
Charles2024-09-12T08:02:36,Charles,0,72507,0.000,09/12/2024 08:02:36 AM
Dorchester2024-09-12T08:02:36,Dorchester,4,19960,0.020,09/12/2024 08:02:36 AM
Frederick2024-09-12T08:02:36,Frederick,1,116871,0.001,09/12/2024 08:02:36 AM
Garrett2024-09-12T08:02:36,Garrett,1,20396,0.005,09/12/2024 08:02:36 AM
Harford2024-09-12T08:02:36,Harford,0,114336,0.000,09/12/2024 08:02:36 AM
Howard2024-09-12T08:02:36,Howard,0,138125,0.000,09/12/2024 08:02:36 AM
Kent2024-09-12T08:02:36,Kent,0,12354,0.000,09/12/2024 08:02:36 AM
Montgomery2024-09-12T08:02:36,Montgomery,114,381552,0.030,09/12/2024 08:02:36 AM
Prince_George's2024-09-12T08:02:36,Prince George's,4,351050,0.001,09/12/2024 08:02:36 AM
Queen_Anne's2024-09-12T08:02:36,Queen Anne's,0,27723,0.000,09/12/2024 08:02:36 AM
Somerset2024-09-12T08:02:36,Somerset,0,11352,0.000,09/12/2024 08:02:36 AM
St._Mary's2024-09-12T08:02:36,St. Mary's,6,56353,0.011,09/12/2024 08:02:36 AM
Talbot2024-09-12T08:02:36,Talbot,0,23720,0.000,09/12/2024 08:02:36 AM
Washington2024-09-12T08:02:36,Washington,0,54026,0.000,09/12/2024 08:02:36 AM
Wicomico2024-09-12T08:02:36,Wicomico,0,50299,0.000,09/12/2024 08:02:36 AM
Worcester2024-09-12T08:02:36,Worcester,1,59102,0.002,09/12/2024 08:02:36 AM
Allegany2024-09-12T08:15:37,Allegany,0,37206,0.000,09/12/2024 08:15:37 AM
Anne_Arundel2024-09-12T08:15:37,Anne Arundel,6,260562,0.002,09/12/2024 08:15:37 AM
Baltimore2024-09-12T08:15:37,Baltimore,4,372943,0.001,09/12/2024 08:15:37 AM
Baltimore_City2024-09-12T08:15:37,Baltimore City,8,280266,0.003,09/12/2024 08:15:37 AM
Calvert2024-09-12T08:15:37,Calvert,0,41923,0.000,09/12/2024 08:15:37 AM
Caroline2024-09-12T08:15:37,Caroline,0,16256,0.000,09/12/2024 08:15:37 AM
Carroll2024-09-12T08:15:37,Carroll,4,76118,0.005,09/12/2024 08:15:37 AM
Cecil2024-09-12T08:15:37,Cecil,4,50216,0.008,09/12/2024 08:15:37 AM
Charles2024-09-12T08:15:37,Charles,8,72507,0.011,09/12/2024 08:15:37 AM
Dorchester2024-09-12T08:15:37,Dorchester,4,19960,0.020,09/12/2024 08:15:37 AM
Frederick2024-09-12T08:15:37,Frederick,1,116871,0.001,09/12/2024 08:15:37 AM
Garrett2024-09-12T08:15:37,Garrett,1,20396,0.005,09/12/2024 08:15:37 AM
Harford2024-09-12T08:15:37,Harford,0,114336,0.000,09/12/2024 08:15:37 AM
Howard2024-09-12T08:15:37,Howard,0,138125,0.000,09/12/2024 08:15:37 AM
Kent2024-09-12T08:15:37,Kent,4,12354,0.032,09/12/2024 08:15:37 AM
Montgomery2024-09-12T08:15:37,Montgomery,109,381552,0.029,09/12/2024 08:15:37 AM
Prince_George's2024-09-12T08:15:37,Prince George's,4,351050,0.001,09/12/2024 08:15:37 AM
Queen_Anne's2024-09-12T08:15:37,Queen Anne's,0,27723,0.000,09/12/2024 08:15:37 AM
Somerset2024-09-12T08:15:37,Somerset,0,11352,0.000,09/12/2024 08:15:37 AM
St._Mary's2024-09-12T08:15:37,St. Mary's,6,56353,0.011,09/12/2024 08:15:37 AM
Talbot2024-09-12T08:15:37,Talbot,0,23720,0.000,09/12/2024 08:15:37 AM
Washington2024-09-12T08:15:37,Washington,0,54026,0.000,09/12/2024 08:15:37 AM
Wicomico2024-09-12T08:15:37,Wicomico,0,50299,0.000,09/12/2024 08:15:37 AM
Worcester2024-09-12T08:15:37,Worcester,1,59102,0.002,09/12/2024 08:15:37 AM
Allegany2024-09-12T08:17:40,Allegany,0,37206,0.000,09/12/2024 08:17:40 AM
Anne_Arundel2024-09-12T08:17:40,Anne Arundel,6,260562,0.002,09/12/2024 08:17:40 AM
Baltimore2024-09-12T08:17:40,Baltimore,4,372943,0.001,09/12/2024 08:17:40 AM
Baltimore_City2024-09-12T08:17:40,Baltimore City,8,280266,0.003,09/12/2024 08:17:40 AM
Calvert2024-09-12T08:17:40,Calvert,0,41923,0.000,09/12/2024 08:17:40 AM
Caroline2024-09-12T08:17:40,Caroline,0,16256,0.000,09/12/2024 08:17:40 AM
Carroll2024-09-12T08:17:40,Carroll,4,76118,0.005,09/12/2024 08:17:40 AM
Cecil2024-09-12T08:17:40,Cecil,4,50216,0.008,09/12/2024 08:17:40 AM
Charles2024-09-12T08:17:40,Charles,8,72507,0.011,09/12/2024 08:17:40 AM
Dorchester2024-09-12T08:17:40,Dorchester,4,19960,0.020,09/12/2024 08:17:40 AM
Frederick2024-09-12T08:17:40,Frederick,1,116871,0.001,09/12/2024 08:17:40 AM
Garrett2024-09-12T08:17:40,Garrett,1,20396,0.005,09/12/2024 08:17:40 AM
Harford2024-09-12T08:17:40,Harford,0,114336,0.000,09/12/2024 08:17:40 AM
Howard2024-09-12T08:17:40,Howard,0,138125,0.000,09/12/2024 08:17:40 AM
Kent2024-09-12T08:17:40,Kent,4,12354,0.032,09/12/2024 08:17:40 AM
Montgomery2024-09-12T08:17:40,Montgomery,109,381552,0.029,09/12/2024 08:17:40 AM
Prince_George's2024-09-12T08:17:40,Prince George's,4,351050,0.001,09/12/2024 08:17:40 AM
Queen_Anne's2024-09-12T08:17:40,Queen Anne's,0,27723,0.000,09/12/2024 08:17:40 AM
Somerset2024-09-12T08:17:40,Somerset,0,11352,0.000,09/12/2024 08:17:40 AM
St._Mary's2024-09-12T08:17:40,St. Mary's,6,56353,0.011,09/12/2024 08:17:40 AM
Talbot2024-09-12T08:17:40,Talbot,0,23720,0.000,09/12/2024 08:17:40 AM
Washington2024-09-12T08:17:40,Washington,0,54026,0.000,09/12/2024 08:17:40 AM
Wicomico2024-09-12T08:17:40,Wicomico,0,50299,0.000,09/12/2024 08:17:40 AM
Worcester2024-09-12T08:17:40,Worcester,1,59102,0.002,09/12/2024 08:17:40 AM
Allegany2024-09-12T08:30:35,Allegany,0,37206,0.000,09/12/2024 08:30:35 AM
Anne_Arundel2024-09-12T08:30:35,Anne Arundel,5,260562,0.002,09/12/2024 08:30:35 AM
Baltimore2024-09-12T08:30:35,Baltimore,4,372943,0.001,09/12/2024 08:30:35 AM
Baltimore_City2024-09-12T08:30:35,Baltimore City,8,280266,0.003,09/12/2024 08:30:35 AM
Calvert2024-09-12T08:30:35,Calvert,0,41923,0.000,09/12/2024 08:30:35 AM
Caroline2024-09-12T08:30:35,Caroline,0,16256,0.000,09/12/2024 08:30:35 AM
Carroll2024-09-12T08:30:35,Carroll,4,76118,0.005,09/12/2024 08:30:35 AM
Cecil2024-09-12T08:30:35,Cecil,4,50216,0.008,09/12/2024 08:30:35 AM
